ind	alt	id	set	choice	brand1	brand2	cap1	cap2	price1	price2	filter	therm	ch
830	2	104	6	2	0	1	0	1	0	0	1	1	1
830	3	104	6	2	1	0	1	0	0	1	1	0	0
831	1	104	7	2	0	1	1	0	0	1	1	0	0
831	2	104	7	2	0	0	0	1	0	1	0	0	1
831	3	104	7	2	1	0	1	0	0	1	1	0	0
832	1	104	8	1	1	0	1	0	1	0	1	1	1
832	2	104	8	1	0	1	0	1	1	0	0	1	0
832	3	104	8	1	1	0	1	0	0	1	1	0	0
833	1	105	1	2	1	0	0	1	0	1	0	1	0
833	2	105	1	2	0	0	0	1	0	1	1	1	1
833	3	105	1	2	1	0	1	0	0	1	1	0	0
834	1	105	2	2	1	0	0	0	0	0	0	0	0
834	2	105	2	2	0	1	0	0	0	1	1	1	1
834	3	105	2	2	1	0	1	0	0	1	1	0	0
835	1	105	3	2	0	1	0	1	1	0	0	0	0
835	2	105	3	2	0	0	0	0	1	0	1	0	1
835	3	105	3	2	1	0	1	0	0	1	1	0	0
836	1	105	4	1	0	1	0	0	0	1	0	1	1
836	2	105	4	1	0	1	0	1	0	0	1	0	0
836	3	105	4	1	1	0	1	0	0	1	1	0	0
837	1	105	5	1	1	0	0	1	0	1	1	0	1
837	2	105	5	1	0	0	1	0	0	0	0	1	0
837	3	105	5	1	1	0	1	0	0	1	1	0	0
838	1	105	6	2	0	1	1	0	0	1	0	0	0
838	2	105	6	2	0	1	0	1	0	0	1	1	1
838	3	105	6	2	1	0	1	0	0	1	1	0	0
839	1	105	7	2	0	1	1	0	0	1	1	0	0
839	2	105	7	2	0	0	0	1	0	1	0	0	1
839	3	105	7	2	1	0	1	0	0	1	1	0	0
840	1	105	8	2	1	0	1	0	1	0	1	1	0
840	2	105	8	2	0	1	0	1	1	0	0	1	1
840	3	105	8	2	1	0	1	0	0	1	1	0	0
841	1	106	1	2	1	0	0	1	0	1	0	1	0
841	2	106	1	2	0	0	0	1	0	1	1	1	1
841	3	106	1	2	1	0	1	0	0	1	1	0	0
842	1	106	2	2	1	0	0	0	0	0	0	0	0
842	2	106	2	2	0	1	0	0	0	1	1	1	1
842	3	106	2	2	1	0	1	0	0	1	1	0	0
843	1	106	3	2	0	1	0	1	1	0	0	0	0
843	2	106	3	2	0	0	0	0	1	0	1	0	1
843	3	106	3	2	1	0	1	0	0	1	1	0	0
844	1	106	4	1	0	1	0	0	0	1	0	1	1
844	2	106	4	1	0	1	0	1	0	0	1	0	0
844	3	106	4	1	1	0	1	0	0	1	1	0	0
845	1	106	5	1	1	0	0	1	0	1	1	0	1
845	2	106	5	1	0	0	1	0	0	0	0	1	0
845	3	106	5	1	1	0	1	0	0	1	1	0	0
846	1	106	6	3	0	1	1	0	0	1	0	0	0
846	2	106	6	3	0	1	0	1	0	0	1	1	0
846	3	106	6	3	1	0	1	0	0	1	1	0	1
847	1	106	7	3	0	1	1	0	0	1	1	0	0
847	2	106	7	3	0	0	0	1	0	1	0	0	0
847	3	106	7	3	1	0	1	0	0	1	1	0	1
848	1	106	8	1	1	0	1	0	1	0	1	1	1
848	2	106	8	1	0	1	0	1	1	0	0	1	0
848	3	106	8	1	1	0	1	0	0	1	1	0	0
849	1	107	1	2	1	0	0	1	0	1	0	1	0
849	2	107	1	2	0	0	0	1	0	1	1	1	1
849	3	107	1	2	1	0	1	0	0	1	1	0	0
850	1	107	2	2	1	0	0	0	0	0	0	0	0
850	2	107	2	2	0	1	0	0	0	1	1	1	1
850	3	107	2	2	1	0	1	0	0	1	1	0	0
851	1	107	3	2	0	1	0	1	1	0	0	0	0
851	2	107	3	2	0	0	0	0	1	0	1	0	1
851	3	107	3	2	1	0	1	0	0	1	1	0	0
852	1	107	4	1	0	1	0	0	0	1	0	1	1
852	2	107	4	1	0	1	0	1	0	0	1	0	0
852	3	107	4	1	1	0	1	0	0	1	1	0	0
853	1	107	5	1	1	0	0	1	0	1	1	0	1
853	2	107	5	1	0	0	1	0	0	0	0	1	0
853	3	107	5	1	1	0	1	0	0	1	1	0	0
854	1	107	6	2	0	1	1	0	0	1	0	0	0
854	2	107	6	2	0	1	0	1	0	0	1	1	1
854	3	107	6	2	1	0	1	0	0	1	1	0	0
855	1	107	7	2	0	1	1	0	0	1	1	0	0
855	2	107	7	2	0	0	0	1	0	1	0	0	1
855	3	107	7	2	1	0	1	0	0	1	1	0	0
856	1	107	8	2	1	0	1	0	1	0	1	1	0
856	2	107	8	2	0	1	0	1	1	0	0	1	1
856	3	107	8	2	1	0	1	0	0	1	1	0	0
857	1	108	1	3	1	0	0	1	0	1	0	1	0
857	2	108	1	3	0	0	0	1	0	1	1	1	0
857	3	108	1	3	1	0	1	0	0	1	1	0	1
858	1	108	2	3	1	0	0	0	0	0	0	0	0
858	2	108	2	3	0	1	0	0	0	1	1	1	0
858	3	108	2	3	1	0	1	0	0	1	1	0	1
859	1	108	3	2	0	1	0	1	1	0	0	0	0
859	2	108	3	2	0	0	0	0	1	0	1	0	1
859	3	108	3	2	1	0	1	0	0	1	1	0	0
860	1	108	4	3	0	1	0	0	0	1	0	1	0
860	2	108	4	3	0	1	0	1	0	0	1	0	0
860	3	108	4	3	1	0	1	0	0	1	1	0	1
861	1	108	5	1	1	0	0	1	0	1	1	0	1
861	2	108	5	1	0	0	1	0	0	0	0	1	0
861	3	108	5	1	1	0	1	0	0	1	1	0	0
862	1	108	6	3	0	1	1	0	0	1	0	0	0
862	2	108	6	3	0	1	0	1	0	0	1	1	0
862	3	108	6	3	1	0	1	0	0	1	1	0	1
863	1	108	7	3	0	1	1	0	0	1	1	0	0
863	2	108	7	3	0	0	0	1	0	1	0	0	0
863	3	108	7	3	1	0	1	0	0	1	1	0	1
864	1	108	8	3	1	0	1	0	1	0	1	1	0
864	2	108	8	3	0	1	0	1	1	0	0	1	0
864	3	108	8	3	1	0	1	0	0	1	1	0	1
865	1	109	1	1	1	0	0	1	0	1	0	1	1
865	2	109	1	1	0	0	0	1	0	1	1	1	0
865	3	109	1	1	1	0	1	0	0	1	1	0	0
866	1	109	2	2	1	0	0	0	0	0	0	0	0
866	2	109	2	2	0	1	0	0	0	1	1	1	1
866	3	109	2	2	1	0	1	0	0	1	1	0	0
867	1	109	3	1	0	1	0	1	1	0	0	0	1
867	2	109	3	1	0	0	0	0	1	0	1	0	0
867	3	109	3	1	1	0	1	0	0	1	1	0	0
868	1	109	4	1	0	1	0	0	0	1	0	1	1
868	2	109	4	1	0	1	0	1	0	0	1	0	0
868	3	109	4	1	1	0	1	0	0	1	1	0	0
869	1	109	5	1	1	0	0	1	0	1	1	0	1
869	2	109	5	1	0	0	1	0	0	0	0	1	0
869	3	109	5	1	1	0	1	0	0	1	1	0	0
870	1	109	6	1	0	1	1	0	0	1	0	0	1
870	2	109	6	1	0	1	0	1	0	0	1	1	0
870	3	109	6	1	1	0	1	0	0	1	1	0	0
871	1	109	7	2	0	1	1	0	0	1	1	0	0
871	2	109	7	2	0	0	0	1	0	1	0	0	1
871	3	109	7	2	1	0	1	0	0	1	1	0	0
872	1	109	8	2	1	0	1	0	1	0	1	1	0
872	2	109	8	2	0	1	0	1	1	0	0	1	1
872	3	109	8	2	1	0	1	0	0	1	1	0	0
873	1	110	1	2	1	0	0	1	0	1	0	1	0
873	2	110	1	2	0	0	0	1	0	1	1	1	1
873	3	110	1	2	1	0	1	0	0	1	1	0	0
874	1	110	2	2	1	0	0	0	0	0	0	0	0
874	2	110	2	2	0	1	0	0	0	1	1	1	1
874	3	110	2	2	1	0	1	0	0	1	1	0	0
875	1	110	3	2	0	1	0	1	1	0	0	0	0
875	2	110	3	2	0	0	0	0	1	0	1	0	1
875	3	110	3	2	1	0	1	0	0	1	1	0	0
876	1	110	4	1	0	1	0	0	0	1	0	1	1
876	2	110	4	1	0	1	0	1	0	0	1	0	0
876	3	110	4	1	1	0	1	0	0	1	1	0	0
877	1	110	5	1	1	0	0	1	0	1	1	0	1
877	2	110	5	1	0	0	1	0	0	0	0	1	0
877	3	110	5	1	1	0	1	0	0	1	1	0	0
878	1	110	6	3	0	1	1	0	0	1	0	0	0
878	2	110	6	3	0	1	0	1	0	0	1	1	0
878	3	110	6	3	1	0	1	0	0	1	1	0	1
879	1	110	7	2	0	1	1	0	0	1	1	0	0
879	2	110	7	2	0	0	0	1	0	1	0	0	1
879	3	110	7	2	1	0	1	0	0	1	1	0	0
880	1	110	8	2	1	0	1	0	1	0	1	1	0
880	2	110	8	2	0	1	0	1	1	0	0	1	1
880	3	110	8	2	1	0	1	0	0	1	1	0	0
881	1	111	1	1	1	0	0	1	0	1	0	1	1
881	2	111	1	1	0	0	0	1	0	1	1	1	0
881	3	111	1	1	1	0	1	0	0	1	1	0	0
882	1	111	2	2	1	0	0	0	0	0	0	0	0
882	2	111	2	2	0	1	0	0	0	1	1	1	1
882	3	111	2	2	1	0	1	0	0	1	1	0	0
883	1	111	3	2	0	1	0	1	1	0	0	0	0
883	2	111	3	2	0	0	0	0	1	0	1	0	1
883	3	111	3	2	1	0	1	0	0	1	1	0	0
884	1	111	4	1	0	1	0	0	0	1	0	1	1
884	2	111	4	1	0	1	0	1	0	0	1	0	0
884	3	111	4	1	1	0	1	0	0	1	1	0	0
885	1	111	5	1	1	0	0	1	0	1	1	0	1
885	2	111	5	1	0	0	1	0	0	0	0	1	0
885	3	111	5	1	1	0	1	0	0	1	1	0	0
886	1	111	6	2	0	1	1	0	0	1	0	0	0
886	2	111	6	2	0	1	0	1	0	0	1	1	1
886	3	111	6	2	1	0	1	0	0	1	1	0	0
887	1	111	7	2	0	1	1	0	0	1	1	0	0
887	2	111	7	2	0	0	0	1	0	1	0	0	1
887	3	111	7	2	1	0	1	0	0	1	1	0	0
888	1	111	8	2	1	0	1	0	1	0	1	1	0
888	2	111	8	2	0	1	0	1	1	0	0	1	1
888	3	111	8	2	1	0	1	0	0	1	1	0	0
889	1	112	1	2	1	0	0	1	0	1	0	1	0
889	2	112	1	2	0	0	0	1	0	1	1	1	1
889	3	112	1	2	1	0	1	0	0	1	1	0	0
890	1	112	2	1	1	0	0	0	0	0	0	0	1
890	2	112	2	1	0	1	0	0	0	1	1	1	0
890	3	112	2	1	1	0	1	0	0	1	1	0	0
891	1	112	3	1	0	1	0	1	1	0	0	0	1
891	2	112	3	1	0	0	0	0	1	0	1	0	0
891	3	112	3	1	1	0	1	0	0	1	1	0	0
892	1	112	4	1	0	1	0	0	0	1	0	1	1
892	2	112	4	1	0	1	0	1	0	0	1	0	0
892	3	112	4	1	1	0	1	0	0	1	1	0	0
893	1	112	5	1	1	0	0	1	0	1	1	0	1
893	2	112	5	1	0	0	1	0	0	0	0	1	0
893	3	112	5	1	1	0	1	0	0	1	1	0	0
894	1	112	6	2	0	1	1	0	0	1	0	0	0
894	2	112	6	2	0	1	0	1	0	0	1	1	1
894	3	112	6	2	1	0	1	0	0	1	1	0	0
895	1	112	7	2	0	1	1	0	0	1	1	0	0
895	2	112	7	2	0	0	0	1	0	1	0	0	1
895	3	112	7	2	1	0	1	0	0	1	1	0	0
896	1	112	8	2	1	0	1	0	1	0	1	1	0
896	2	112	8	2	0	1	0	1	1	0	0	1	1
896	3	112	8	2	1	0	1	0	0	1	1	0	0
897	1	113	1	2	1	0	0	1	0	1	0	1	0
897	2	113	1	2	0	0	0	1	0	1	1	1	1
897	3	113	1	2	1	0	1	0	0	1	1	0	0
898	1	113	2	2	1	0	0	0	0	0	0	0	0
898	2	113	2	2	0	1	0	0	0	1	1	1	1
898	3	113	2	2	1	0	1	0	0	1	1	0	0
899	1	113	3	3	0	1	0	1	1	0	0	0	0
899	2	113	3	3	0	0	0	0	1	0	1	0	0
899	3	113	3	3	1	0	1	0	0	1	1	0	1
900	1	113	4	1	0	1	0	0	0	1	0	1	1
900	2	113	4	1	0	1	0	1	0	0	1	0	0
900	3	113	4	1	1	0	1	0	0	1	1	0	0
901	1	113	5	3	1	0	0	1	0	1	1	0	0
901	2	113	5	3	0	0	1	0	0	0	0	1	0
901	3	113	5	3	1	0	1	0	0	1	1	0	1
902	1	113	6	2	0	1	1	0	0	1	0	0	0
902	2	113	6	2	0	1	0	1	0	0	1	1	1
902	3	113	6	2	1	0	1	0	0	1	1	0	0
903	1	113	7	1	0	1	1	0	0	1	1	0	1
903	2	113	7	1	0	0	0	1	0	1	0	0	0
903	3	113	7	1	1	0	1	0	0	1	1	0	0
904	1	113	8	1	1	0	1	0	1	0	1	1	1
904	2	113	8	1	0	1	0	1	1	0	0	1	0
904	3	113	8	1	1	0	1	0	0	1	1	0	0
905	1	114	1	1	1	0	0	1	0	1	0	1	1
905	2	114	1	1	0	0	0	1	0	1	1	1	0
905	3	114	1	1	1	0	1	0	0	1	1	0	0
906	1	114	2	2	1	0	0	0	0	0	0	0	0
906	2	114	2	2	0	1	0	0	0	1	1	1	1
906	3	114	2	2	1	0	1	0	0	1	1	0	0
907	1	114	3	2	0	1	0	1	1	0	0	0	0
907	2	114	3	2	0	0	0	0	1	0	1	0	1
907	3	114	3	2	1	0	1	0	0	1	1	0	0
908	1	114	4	1	0	1	0	0	0	1	0	1	1
908	2	114	4	1	0	1	0	1	0	0	1	0	0
908	3	114	4	1	1	0	1	0	0	1	1	0	0
909	1	114	5	1	1	0	0	1	0	1	1	0	1
909	2	114	5	1	0	0	1	0	0	0	0	1	0
909	3	114	5	1	1	0	1	0	0	1	1	0	0
910	1	114	6	2	0	1	1	0	0	1	0	0	0
910	2	114	6	2	0	1	0	1	0	0	1	1	1
910	3	114	6	2	1	0	1	0	0	1	1	0	0
911	1	114	7	2	0	1	1	0	0	1	1	0	0
911	2	114	7	2	0	0	0	1	0	1	0	0	1
911	3	114	7	2	1	0	1	0	0	1	1	0	0
912	1	114	8	1	1	0	1	0	1	0	1	1	1
912	2	114	8	1	0	1	0	1	1	0	0	1	0
912	3	114	8	1	1	0	1	0	0	1	1	0	0
913	1	115	1	2	1	0	0	1	0	1	0	1	0
913	2	115	1	2	0	0	0	1	0	1	1	1	1
913	3	115	1	2	1	0	1	0	0	1	1	0	0
914	1	115	2	2	1	0	0	0	0	0	0	0	0
914	2	115	2	2	0	1	0	0	0	1	1	1	1
914	3	115	2	2	1	0	1	0	0	1	1	0	0
915	1	115	3	2	0	1	0	1	1	0	0	0	0
915	2	115	3	2	0	0	0	0	1	0	1	0	1
915	3	115	3	2	1	0	1	0	0	1	1	0	0
916	1	115	4	2	0	1	0	0	0	1	0	1	0
916	2	115	4	2	0	1	0	1	0	0	1	0	1
916	3	115	4	2	1	0	1	0	0	1	1	0	0
917	1	115	5	1	1	0	0	1	0	1	1	0	1
917	2	115	5	1	0	0	1	0	0	0	0	1	0
917	3	115	5	1	1	0	1	0	0	1	1	0	0
918	1	115	6	2	0	1	1	0	0	1	0	0	0
918	2	115	6	2	0	1	0	1	0	0	1	1	1
918	3	115	6	2	1	0	1	0	0	1	1	0	0
919	1	115	7	1	0	1	1	0	0	1	1	0	1
919	2	115	7	1	0	0	0	1	0	1	0	0	0
919	3	115	7	1	1	0	1	0	0	1	1	0	0
920	1	115	8	3	1	0	1	0	1	0	1	1	0
920	2	115	8	3	0	1	0	1	1	0	0	1	0
920	3	115	8	3	1	0	1	0	0	1	1	0	1
921	1	116	1	2	1	0	0	1	0	1	0	1	0
921	2	116	1	2	0	0	0	1	0	1	1	1	1
921	3	116	1	2	1	0	1	0	0	1	1	0	0
922	1	116	2	2	1	0	0	0	0	0	0	0	0
922	2	116	2	2	0	1	0	0	0	1	1	1	1
922	3	116	2	2	1	0	1	0	0	1	1	0	0
923	1	116	3	2	0	1	0	1	1	0	0	0	0
923	2	116	3	2	0	0	0	0	1	0	1	0	1
923	3	116	3	2	1	0	1	0	0	1	1	0	0
924	1	116	4	1	0	1	0	0	0	1	0	1	1
924	2	116	4	1	0	1	0	1	0	0	1	0	0
924	3	116	4	1	1	0	1	0	0	1	1	0	0
925	1	116	5	1	1	0	0	1	0	1	1	0	1
925	2	116	5	1	0	0	1	0	0	0	0	1	0
925	3	116	5	1	1	0	1	0	0	1	1	0	0
926	1	116	6	2	0	1	1	0	0	1	0	0	0
926	2	116	6	2	0	1	0	1	0	0	1	1	1
926	3	116	6	2	1	0	1	0	0	1	1	0	0
927	1	116	7	2	0	1	1	0	0	1	1	0	0
927	2	116	7	2	0	0	0	1	0	1	0	0	1
927	3	116	7	2	1	0	1	0	0	1	1	0	0
928	1	116	8	2	1	0	1	0	1	0	1	1	0
928	2	116	8	2	0	1	0	1	1	0	0	1	1
928	3	116	8	2	1	0	1	0	0	1	1	0	0
929	1	117	1	2	1	0	0	1	0	1	0	1	0
929	2	117	1	2	0	0	0	1	0	1	1	1	1
929	3	117	1	2	1	0	1	0	0	1	1	0	0
930	1	117	2	2	1	0	0	0	0	0	0	0	0
930	2	117	2	2	0	1	0	0	0	1	1	1	1
930	3	117	2	2	1	0	1	0	0	1	1	0	0
931	1	117	3	2	0	1	0	1	1	0	0	0	0
931	2	117	3	2	0	0	0	0	1	0	1	0	1
931	3	117	3	2	1	0	1	0	0	1	1	0	0
932	1	117	4	1	0	1	0	0	0	1	0	1	1
932	2	117	4	1	0	1	0	1	0	0	1	0	0
932	3	117	4	1	1	0	1	0	0	1	1	0	0
933	1	117	5	1	1	0	0	1	0	1	1	0	1
933	2	117	5	1	0	0	1	0	0	0	0	1	0
933	3	117	5	1	1	0	1	0	0	1	1	0	0
934	1	117	6	2	0	1	1	0	0	1	0	0	0
934	2	117	6	2	0	1	0	1	0	0	1	1	1
934	3	117	6	2	1	0	1	0	0	1	1	0	0
935	1	117	7	2	0	1	1	0	0	1	1	0	0
935	2	117	7	2	0	0	0	1	0	1	0	0	1
935	3	117	7	2	1	0	1	0	0	1	1	0	0
936	1	117	8	2	1	0	1	0	1	0	1	1	0
936	2	117	8	2	0	1	0	1	1	0	0	1	1
936	3	117	8	2	1	0	1	0	0	1	1	0	0
937	1	118	1	1	1	0	0	1	0	1	0	1	1
937	2	118	1	1	0	0	0	1	0	1	1	1	0
937	3	118	1	1	1	0	1	0	0	1	1	0	0
938	1	118	2	3	1	0	0	0	0	0	0	0	0
938	2	118	2	3	0	1	0	0	0	1	1	1	0
938	3	118	2	3	1	0	1	0	0	1	1	0	1
939	1	118	3	3	0	1	0	1	1	0	0	0	0
939	2	118	3	3	0	0	0	0	1	0	1	0	0
939	3	118	3	3	1	0	1	0	0	1	1	0	1
940	1	118	4	3	0	1	0	0	0	1	0	1	0
940	2	118	4	3	0	1	0	1	0	0	1	0	0
940	3	118	4	3	1	0	1	0	0	1	1	0	1
941	1	118	5	1	1	0	0	1	0	1	1	0	1
941	2	118	5	1	0	0	1	0	0	0	0	1	0
941	3	118	5	1	1	0	1	0	0	1	1	0	0
942	1	118	6	3	0	1	1	0	0	1	0	0	0
942	2	118	6	3	0	1	0	1	0	0	1	1	0
942	3	118	6	3	1	0	1	0	0	1	1	0	1
943	1	118	7	3	0	1	1	0	0	1	1	0	0
943	2	118	7	3	0	0	0	1	0	1	0	0	0
943	3	118	7	3	1	0	1	0	0	1	1	0	1
944	1	118	8	3	1	0	1	0	1	0	1	1	0
944	2	118	8	3	0	1	0	1	1	0	0	1	0
944	3	118	8	3	1	0	1	0	0	1	1	0	1
945	1	119	1	2	1	0	0	1	0	1	0	1	0
945	2	119	1	2	0	0	0	1	0	1	1	1	1
945	3	119	1	2	1	0	1	0	0	1	1	0	0
946	1	119	2	1	1	0	0	0	0	0	0	0	1
946	2	119	2	1	0	1	0	0	0	1	1	1	0
946	3	119	2	1	1	0	1	0	0	1	1	0	0
947	1	119	3	3	0	1	0	1	1	0	0	0	0
947	2	119	3	3	0	0	0	0	1	0	1	0	0
947	3	119	3	3	1	0	1	0	0	1	1	0	1
948	1	119	4	2	0	1	0	0	0	1	0	1	0
948	2	119	4	2	0	1	0	1	0	0	1	0	1
948	3	119	4	2	1	0	1	0	0	1	1	0	0
949	1	119	5	2	1	0	0	1	0	1	1	0	0
949	2	119	5	2	0	0	1	0	0	0	0	1	1
949	3	119	5	2	1	0	1	0	0	1	1	0	0
950	1	119	6	3	0	1	1	0	0	1	0	0	0
950	2	119	6	3	0	1	0	1	0	0	1	1	0
950	3	119	6	3	1	0	1	0	0	1	1	0	1
951	1	119	7	3	0	1	1	0	0	1	1	0	0
951	2	119	7	3	0	0	0	1	0	1	0	0	0
951	3	119	7	3	1	0	1	0	0	1	1	0	1
952	1	119	8	3	1	0	1	0	1	0	1	1	0
952	2	119	8	3	0	1	0	1	1	0	0	1	0
952	3	119	8	3	1	0	1	0	0	1	1	0	1
953	1	120	1	1	1	0	0	1	0	1	0	1	1
953	2	120	1	1	0	0	0	1	0	1	1	1	0
953	3	120	1	1	1	0	1	0	0	1	1	0	0
954	1	120	2	3	1	0	0	0	0	0	0	0	0
954	2	120	2	3	0	1	0	0	0	1	1	1	0
954	3	120	2	3	1	0	1	0	0	1	1	0	1
955	1	120	3	1	0	1	0	1	1	0	0	0	1
955	2	120	3	1	0	0	0	0	1	0	1	0	0
955	3	120	3	1	1	0	1	0	0	1	1	0	0
956	1	120	4	2	0	1	0	0	0	1	0	1	0
956	2	120	4	2	0	1	0	1	0	0	1	0	1
956	3	120	4	2	1	0	1	0	0	1	1	0	0
957	1	120	5	1	1	0	0	1	0	1	1	0	1
957	2	120	5	1	0	0	1	0	0	0	0	1	0
957	3	120	5	1	1	0	1	0	0	1	1	0	0
958	1	120	6	2	0	1	1	0	0	1	0	0	0
958	2	120	6	2	0	1	0	1	0	0	1	1	1
958	3	120	6	2	1	0	1	0	0	1	1	0	0
959	1	120	7	2	0	1	1	0	0	1	1	0	0
959	2	120	7	2	0	0	0	1	0	1	0	0	1
959	3	120	7	2	1	0	1	0	0	1	1	0	0
960	1	120	8	2	1	0	1	0	1	0	1	1	0
960	2	120	8	2	0	1	0	1	1	0	0	1	1
960	3	120	8	2	1	0	1	0	0	1	1	0	0
961	1	121	1	2	1	0	0	1	0	1	0	1	0
961	2	121	1	2	0	0	0	1	0	1	1	1	1
961	3	121	1	2	1	0	1	0	0	1	1	0	0
962	1	121	2	1	1	0	0	0	0	0	0	0	1
962	2	121	2	1	0	1	0	0	0	1	1	1	0
962	3	121	2	1	1	0	1	0	0	1	1	0	0
963	1	121	3	2	0	1	0	1	1	0	0	0	0
963	2	121	3	2	0	0	0	0	1	0	1	0	1
963	3	121	3	2	1	0	1	0	0	1	1	0	0
964	1	121	4	3	0	1	0	0	0	1	0	1	0
964	2	121	4	3	0	1	0	1	0	0	1	0	0
964	3	121	4	3	1	0	1	0	0	1	1	0	1
965	1	121	5	2	1	0	0	1	0	1	1	0	0
965	2	121	5	2	0	0	1	0	0	0	0	1	1
965	3	121	5	2	1	0	1	0	0	1	1	0	0
966	1	121	6	3	0	1	1	0	0	1	0	0	0
966	2	121	6	3	0	1	0	1	0	0	1	1	0
966	3	121	6	3	1	0	1	0	0	1	1	0	1
967	1	121	7	2	0	1	1	0	0	1	1	0	0
967	2	121	7	2	0	0	0	1	0	1	0	0	1
967	3	121	7	2	1	0	1	0	0	1	1	0	0
968	1	121	8	3	1	0	1	0	1	0	1	1	0
968	2	121	8	3	0	1	0	1	1	0	0	1	0
968	3	121	8	3	1	0	1	0	0	1	1	0	1
969	1	122	1	2	1	0	0	1	0	1	0	1	0
969	2	122	1	2	0	0	0	1	0	1	1	1	1
969	3	122	1	2	1	0	1	0	0	1	1	0	0
970	1	122	2	2	1	0	0	0	0	0	0	0	0
970	2	122	2	2	0	1	0	0	0	1	1	1	1
970	3	122	2	2	1	0	1	0	0	1	1	0	0
971	1	122	3	3	0	1	0	1	1	0	0	0	0
971	2	122	3	3	0	0	0	0	1	0	1	0	0
971	3	122	3	3	1	0	1	0	0	1	1	0	1
972	1	122	4	2	0	1	0	0	0	1	0	1	0
972	2	122	4	2	0	1	0	1	0	0	1	0	1
972	3	122	4	2	1	0	1	0	0	1	1	0	0
973	1	122	5	1	1	0	0	1	0	1	1	0	1
973	2	122	5	1	0	0	1	0	0	0	0	1	0
973	3	122	5	1	1	0	1	0	0	1	1	0	0
974	1	122	6	2	0	1	1	0	0	1	0	0	0
974	2	122	6	2	0	1	0	1	0	0	1	1	1
974	3	122	6	2	1	0	1	0	0	1	1	0	0
975	1	122	7	1	0	1	1	0	0	1	1	0	1
975	2	122	7	1	0	0	0	1	0	1	0	0	0
975	3	122	7	1	1	0	1	0	0	1	1	0	0
976	1	122	8	1	1	0	1	0	1	0	1	1	1
976	2	122	8	1	0	1	0	1	1	0	0	1	0
976	3	122	8	1	1	0	1	0	0	1	1	0	0
977	1	123	1	2	1	0	0	1	0	1	0	1	0
977	2	123	1	2	0	0	0	1	0	1	1	1	1
977	3	123	1	2	1	0	1	0	0	1	1	0	0
978	1	123	2	2	1	0	0	0	0	0	0	0	0
978	2	123	2	2	0	1	0	0	0	1	1	1	1
978	3	123	2	2	1	0	1	0	0	1	1	0	0
979	1	123	3	2	0	1	0	1	1	0	0	0	0
979	2	123	3	2	0	0	0	0	1	0	1	0	1
979	3	123	3	2	1	0	1	0	0	1	1	0	0
980	1	123	4	1	0	1	0	0	0	1	0	1	1
980	2	123	4	1	0	1	0	1	0	0	1	0	0
980	3	123	4	1	1	0	1	0	0	1	1	0	0
981	1	123	5	1	1	0	0	1	0	1	1	0	1
981	2	123	5	1	0	0	1	0	0	0	0	1	0
981	3	123	5	1	1	0	1	0	0	1	1	0	0
982	1	123	6	2	0	1	1	0	0	1	0	0	0
982	2	123	6	2	0	1	0	1	0	0	1	1	1
982	3	123	6	2	1	0	1	0	0	1	1	0	0
983	1	123	7	2	0	1	1	0	0	1	1	0	0
983	2	123	7	2	0	0	0	1	0	1	0	0	1
983	3	123	7	2	1	0	1	0	0	1	1	0	0
984	1	123	8	2	1	0	1	0	1	0	1	1	0
984	2	123	8	2	0	1	0	1	1	0	0	1	1
984	3	123	8	2	1	0	1	0	0	1	1	0	0
985	1	124	1	2	1	0	0	1	0	1	0	1	0
985	2	124	1	2	0	0	0	1	0	1	1	1	1
985	3	124	1	2	1	0	1	0	0	1	1	0	0
986	1	124	2	2	1	0	0	0	0	0	0	0	0
986	2	124	2	2	0	1	0	0	0	1	1	1	1
986	3	124	2	2	1	0	1	0	0	1	1	0	0
987	1	124	3	2	0	1	0	1	1	0	0	0	0
987	2	124	3	2	0	0	0	0	1	0	1	0	1
987	3	124	3	2	1	0	1	0	0	1	1	0	0
988	1	124	4	2	0	1	0	0	0	1	0	1	0
988	2	124	4	2	0	1	0	1	0	0	1	0	1
988	3	124	4	2	1	0	1	0	0	1	1	0	0
989	1	124	5	1	1	0	0	1	0	1	1	0	1
989	2	124	5	1	0	0	1	0	0	0	0	1	0
989	3	124	5	1	1	0	1	0	0	1	1	0	0
990	1	124	6	2	0	1	1	0	0	1	0	0	0
990	2	124	6	2	0	1	0	1	0	0	1	1	1
990	3	124	6	2	1	0	1	0	0	1	1	0	0
991	1	124	7	2	0	1	1	0	0	1	1	0	0
991	2	124	7	2	0	0	0	1	0	1	0	0	1
991	3	124	7	2	1	0	1	0	0	1	1	0	0
992	1	124	8	2	1	0	1	0	1	0	1	1	0
992	2	124	8	2	0	1	0	1	1	0	0	1	1
992	3	124	8	2	1	0	1	0	0	1	1	0	0
993	1	125	1	2	1	0	0	1	0	1	0	1	0
993	2	125	1	2	0	0	0	1	0	1	1	1	1
993	3	125	1	2	1	0	1	0	0	1	1	0	0
994	1	125	2	2	1	0	0	0	0	0	0	0	0
994	2	125	2	2	0	1	0	0	0	1	1	1	1
994	3	125	2	2	1	0	1	0	0	1	1	0	0
995	1	125	3	2	0	1	0	1	1	0	0	0	0
995	2	125	3	2	0	0	0	0	1	0	1	0	1
995	3	125	3	2	1	0	1	0	0	1	1	0	0
996	1	125	4	2	0	1	0	0	0	1	0	1	0
